user_id,employee_name,department,tool,license_type,monthly_cost_inr,logins_last_30d,active_days_last_30d,last_login_date,assigned_date,truly_unused
u-00484,Employee 484,Marketing,Slack,Enterprise,1680.0,61,29,2026-05-19,2024-05-30,0
u-00485,Employee 485,Design,Notion,Premium,1440.0,27,19,2026-05-21,2025-03-08,0
u-00485,Employee 485,Design,Salesforce,Premium,19200.0,1,0,2026-04-24,2024-12-23,1
u-00486,Employee 486,Operations,GitHub,Enterprise,4320.0,2,0,2026-04-29,2024-01-24,1
u-00487,Employee 487,Marketing,Jira,Standard,1500.0,2,0,2026-03-31,2023-12-31,0
u-00487,Employee 487,Marketing,Zoom,Standard,1200.0,73,10,2026-05-19,2024-08-11,0
u-00488,Employee 488,Legal,Jira,Standard,1500.0,67,13,2026-05-19,2024-12-01,0
u-00488,Employee 488,Legal,Slack,Standard,700.0,1,0,2026-04-27,2025-06-14,1
u-00489,Employee 489,Marketing,Zoom,Premium,1920.0,112,14,2026-05-22,2026-01-06,0
u-00489,Employee 489,Marketing,Salesforce,Premium,19200.0,108,18,2026-05-20,2024-05-28,0
u-00490,Employee 490,HR,Slack,Standard,700.0,1,1,2026-04-30,2024-04-04,1
u-00490,Employee 490,HR,GitHub,Premium,2880.0,0,0,,2026-03-13,1
u-00490,Employee 490,HR,Figma,Premium,2080.0,1,1,2026-05-12,2024-10-15,1
u-00490,Employee 490,HR,Notion,Standard,900.0,68,26,2026-05-21,2024-01-14,0
u-00491,Employee 491,Sales,Notion,Premium,1440.0,56,11,2026-05-22,2024-01-19,0
u-00491,Employee 491,Sales,Figma,Premium,2080.0,1,1,2026-05-06,2025-04-07,1
u-00492,Employee 492,Marketing,Figma,Standard,1300.0,3,1,2026-04-30,2025-08-09,0
u-00492,Employee 492,Marketing,Slack,Standard,700.0,36,17,2026-05-22,2024-11-07,0
u-00493,Employee 493,Marketing,Zoom,Standard,1200.0,25,24,2026-05-20,2025-08-06,0
u-00494,Employee 494,Marketing,HubSpot,Enterprise,10800.0,83,29,2026-05-21,2025-10-21,0
u-00495,Employee 495,Sales,Figma,Enterprise,3120.0,87,24,2026-05-22,2025-06-06,0
u-00495,Employee 495,Sales,Zoom,Premium,1920.0,90,26,2026-05-21,2024-11-10,0
u-00496,Employee 496,Finance,HubSpot,Standard,4500.0,1,0,2026-04-24,2026-02-26,1
u-00496,Employee 496,Finance,GitHub,Standard,1800.0,44,26,2026-05-19,2023-12-11,0
u-00496,Employee 496,Finance,Zoom,Standard,1200.0,68,19,2026-05-21,2023-12-19,0
u-00497,Employee 497,Legal,Jira,Enterprise,3600.0,0,0,,2025-12-05,1
u-00498,Employee 498,Finance,GitHub,Standard,1800.0,3,1,2026-04-01,2025-03-17,0
u-00498,Employee 498,Finance,Figma,Standard,1300.0,22,27,2026-05-19,2024-11-02,0
u-00499,Employee 499,Legal,Jira,Premium,2400.0,17,11,2026-05-20,2025-05-31,0
u-00499,Employee 499,Legal,Zoom,Premium,1920.0,112,28,2026-05-20,2024-11-07,0
u-00500,Employee 500,Legal,HubSpot,Standard,4500.0,1,1,2026-05-12,2025-11-07,1
u-00500,Employee 500,Legal,Figma,Premium,2080.0,73,12,2026-05-20,2024-11-11,0
u-00500,Employee 500,Legal,Zoom,Standard,1200.0,119,24,2026-05-22,2025-10-16,0
u-00501,Employee 501,Design,Figma,Standard,1300.0,118,19,2026-05-20,2023-12-09,0
u-00501,Employee 501,Design,Slack,Standard,700.0,95,11,2026-05-22,2025-09-12,0
u-00501,Employee 501,Design,HubSpot,Premium,7200.0,107,18,2026-05-22,2025-05-31,0
u-00502,Employee 502,Marketing,GitHub,Standard,1800.0,73,19,2026-05-20,2024-02-08,0
u-00503,Employee 503,Sales,HubSpot,Enterprise,10800.0,111,27,2026-05-19,2025-12-26,0
u-00503,Employee 503,Sales,Figma,Enterprise,3120.0,0,0,,2024-03-23,1
u-00504,Employee 504,Operations,Slack,Enterprise,1680.0,95,24,2026-05-21,2023-12-31,0
u-00505,Employee 505,Engineering,GitHub,Enterprise,4320.0,72,17,2026-05-21,2026-04-09,0
u-00506,Employee 506,Engineering,Zoom,Standard,1200.0,113,15,2026-05-22,2024-08-18,0
u-00506,Employee 506,Engineering,HubSpot,Standard,4500.0,109,27,2026-05-22,2025-02-11,0
u-00507,Employee 507,Legal,Zoom,Enterprise,2880.0,118,19,2026-05-20,2026-04-09,0
u-00507,Employee 507,Legal,Figma,Enterprise,3120.0,1,1,2026-05-07,2026-04-09,1
u-00508,Employee 508,Design,Slack,Standard,700.0,63,11,2026-05-22,2024-05-08,0
u-00509,Employee 509,Finance,HubSpot,Standard,4500.0,89,27,2026-05-19,2026-04-19,0
u-00509,Employee 509,Finance,Zoom,Standard,1200.0,62,15,2026-05-21,2024-06-26,0
u-00509,Employee 509,Finance,Salesforce,Premium,19200.0,5,2,2026-05-09,2024-10-05,1
u-00509,Employee 509,Finance,Jira,Enterprise,3600.0,52,14,2026-05-22,2025-06-22,0
u-00510,Employee 510,Sales,Figma,Enterprise,3120.0,106,26,2026-05-19,2025-11-09,0
u-00511,Employee 511,Operations,Jira,Standard,1500.0,90,22,2026-05-22,2024-09-15,0
u-00511,Employee 511,Operations,HubSpot,Standard,4500.0,54,18,2026-05-20,2025-09-25,0
u-00511,Employee 511,Operations,Salesforce,Standard,12000.0,0,0,,2026-01-19,1
u-00511,Employee 511,Operations,Zoom,Standard,1200.0,96,17,2026-05-20,2026-01-09,0
u-00512,Employee 512,Finance,Salesforce,Enterprise,28800.0,4,4,2026-05-08,2025-12-03,1
u-00512,Employee 512,Finance,Zoom,Standard,1200.0,39,18,2026-05-22,2025-07-14,0
u-00512,Employee 512,Finance,HubSpot,Standard,4500.0,76,26,2026-05-22,2025-01-02,0
u-00512,Employee 512,Finance,Figma,Standard,1300.0,2,1,2026-05-03,2024-11-08,1
u-00513,Employee 513,Marketing,Zoom,Enterprise,2880.0,97,23,2026-05-19,2024-05-31,0
u-00513,Employee 513,Marketing,Salesforce,Standard,12000.0,50,13,2026-05-19,2024-07-29,0
u-00514,Employee 514,HR,HubSpot,Enterprise,10800.0,18,21,2026-05-20,2024-03-26,0
u-00515,Employee 515,Marketing,HubSpot,Premium,7200.0,96,21,2026-05-21,2024-06-29,0
u-00515,Employee 515,Marketing,Jira,Standard,1500.0,105,18,2026-05-19,2024-02-11,0
u-00515,Employee 515,Marketing,GitHub,Premium,2880.0,52,13,2026-05-20,2025-07-28,0
u-00516,Employee 516,Sales,Slack,Enterprise,1680.0,22,29,2026-05-22,2024-06-18,0
u-00516,Employee 516,Sales,Salesforce,Premium,19200.0,107,15,2026-05-20,2025-04-26,0
u-00517,Employee 517,HR,Jira,Standard,1500.0,2,1,2026-04-27,2024-06-17,1
u-00517,Employee 517,HR,Figma,Standard,1300.0,0,0,,2024-11-26,1
u-00517,Employee 517,HR,Slack,Standard,700.0,92,26,2026-05-19,2025-11-12,0
u-00517,Employee 517,HR,GitHub,Standard,1800.0,1,0,2026-05-06,2024-03-02,1
u-00518,Employee 518,Design,Slack,Standard,700.0,2,0,2026-04-13,2025-05-13,0
u-00519,Employee 519,HR,Jira,Premium,2400.0,2,1,2026-04-30,2025-01-16,1
u-00519,Employee 519,HR,Zoom,Premium,1920.0,39,13,2026-05-22,2025-09-01,0
u-00519,Employee 519,HR,Salesforce,Standard,12000.0,73,21,2026-05-20,2025-08-06,0
u-00520,Employee 520,Sales,Jira,Standard,1500.0,2,1,2026-04-23,2024-03-02,1
u-00520,Employee 520,Sales,HubSpot,Standard,4500.0,2,1,2026-05-09,2025-01-30,1
u-00521,Employee 521,Legal,Slack,Standard,700.0,85,17,2026-05-20,2026-04-15,0
u-00521,Employee 521,Legal,Salesforce,Standard,12000.0,1,1,2026-04-25,2026-03-07,1
u-00522,Employee 522,Legal,Salesforce,Premium,19200.0,0,0,,2026-02-19,1
u-00523,Employee 523,Finance,Zoom,Standard,1200.0,35,22,2026-05-21,2025-07-24,0
u-00523,Employee 523,Finance,HubSpot,Standard,4500.0,1,1,2026-05-07,2026-02-23,1
u-00523,Employee 523,Finance,Jira,Premium,2400.0,43,21,2026-05-19,2025-02-13,0
u-00523,Employee 523,Finance,Salesforce,Standard,12000.0,0,0,,2024-04-15,1
u-00524,Employee 524,Operations,Jira,Standard,1500.0,80,11,2026-05-22,2024-10-19,0
u-00525,Employee 525,Design,Zoom,Standard,1200.0,40,26,2026-05-20,2025-05-02,0
u-00525,Employee 525,Design,Notion,Standard,900.0,2,0,2026-04-29,2023-12-21,1
u-00526,Employee 526,Engineering,Notion,Standard,900.0,87,29,2026-05-19,2024-02-29,0
u-00526,Employee 526,Engineering,Salesforce,Premium,19200.0,0,0,,2025-07-11,1
u-00526,Employee 526,Engineering,GitHub,Enterprise,4320.0,19,17,2026-05-19,2024-12-08,0
u-00527,Employee 527,Sales,Figma,Standard,1300.0,2,1,2026-04-17,2024-02-23,0
u-00527,Employee 527,Sales,HubSpot,Premium,7200.0,81,15,2026-05-21,2026-03-13,0
u-00527,Employee 527,Sales,Jira,Standard,1500.0,79,14,2026-05-20,2025-02-07,0
u-00527,Employee 527,Sales,Salesforce,Premium,19200.0,96,20,2026-05-22,2024-06-27,0
u-00528,Employee 528,Design,Notion,Premium,1440.0,68,24,2026-05-20,2025-04-09,0
u-00529,Employee 529,HR,Salesforce,Premium,19200.0,94,18,2026-05-21,2023-12-06,0
u-00530,Employee 530,Operations,Slack,Standard,700.0,90,15,2026-05-21,2025-08-10,0
u-00530,Employee 530,Operations,Zoom,Standard,1200.0,20,21,2026-05-22,2025-05-10,0
u-00531,Employee 531,Finance,Slack,Premium,1120.0,38,15,2026-05-21,2025-12-12,0
u-00531,Employee 531,Finance,Figma,Standard,1300.0,104,27,2026-05-20,2025-09-21,0
u-00532,Employee 532,Operations,Zoom,Standard,1200.0,1,1,2026-04-01,2024-03-22,0
u-00532,Employee 532,Operations,Salesforce,Standard,12000.0,2,0,2026-05-12,2025-03-18,1
u-00533,Employee 533,Operations,Notion,Enterprise,2160.0,70,14,2026-05-19,2024-05-06,0
u-00533,Employee 533,Operations,Figma,Standard,1300.0,51,14,2026-05-22,2025-02-07,0
u-00534,Employee 534,Marketing,HubSpot,Enterprise,10800.0,88,26,2026-05-19,2025-09-06,0
u-00534,Employee 534,Marketing,Notion,Standard,900.0,1,1,2026-04-16,2024-07-07,0
u-00535,Employee 535,Legal,Zoom,Standard,1200.0,55,23,2026-05-22,2024-05-12,0
u-00535,Employee 535,Legal,Figma,Premium,2080.0,77,11,2026-05-22,2025-12-05,0
u-00536,Employee 536,Marketing,Slack,Premium,1120.0,25,20,2026-05-20,2025-12-01,0
u-00536,Employee 536,Marketing,Notion,Enterprise,2160.0,115,19,2026-05-22,2024-03-11,0
u-00537,Employee 537,Legal,Salesforce,Premium,19200.0,2,1,2026-04-28,2024-01-25,1
u-00537,Employee 537,Legal,Zoom,Standard,1200.0,23,16,2026-05-22,2025-02-07,0
u-00538,Employee 538,Finance,Salesforce,Enterprise,28800.0,63,17,2026-05-20,2024-12-04,0
u-00539,Employee 539,Finance,Salesforce,Standard,12000.0,66,19,2026-05-21,2025-03-26,0
u-00540,Employee 540,Operations,GitHub,Enterprise,4320.0,101,14,2026-05-21,2025-04-19,0
u-00541,Employee 541,Design,HubSpot,Premium,7200.0,0,0,,2026-04-18,1
u-00541,Employee 541,Design,Zoom,Standard,1200.0,96,11,2026-05-22,2024-11-07,0
u-00542,Employee 542,Sales,Jira,Standard,1500.0,113,21,2026-05-22,2024-05-30,0
u-00542,Employee 542,Sales,Zoom,Premium,1920.0,80,19,2026-05-21,2023-12-23,0
u-00543,Employee 543,Operations,Salesforce,Enterprise,28800.0,100,16,2026-05-21,2024-06-25,0
u-00544,Employee 544,Operations,GitHub,Standard,1800.0,2,0,2026-05-10,2024-10-03,1
u-00545,Employee 545,Engineering,Notion,Standard,900.0,78,21,2026-05-21,2025-06-04,0
u-00546,Employee 546,Design,Figma,Standard,1300.0,37,11,2026-05-20,2025-01-12,0
u-00547,Employee 547,Legal,Figma,Standard,1300.0,0,0,,2023-12-16,1
u-00547,Employee 547,Legal,Zoom,Standard,1200.0,30,13,2026-05-22,2024-09-08,0
u-00547,Employee 547,Legal,Slack,Enterprise,1680.0,58,14,2026-05-19,2025-10-11,0
u-00548,Employee 548,Legal,HubSpot,Standard,4500.0,2,0,2026-05-10,2025-08-16,1
u-00548,Employee 548,Legal,Zoom,Enterprise,2880.0,93,27,2026-05-21,2024-07-07,0
u-00549,Employee 549,HR,Slack,Standard,700.0,99,16,2026-05-20,2024-05-04,0
u-00549,Employee 549,HR,Notion,Standard,900.0,2,0,2026-05-06,2024-07-17,1
u-00549,Employee 549,HR,Jira,Premium,2400.0,82,12,2026-05-20,2024-11-27,0
u-00549,Employee 549,HR,Salesforce,Standard,12000.0,48,28,2026-05-21,2024-01-04,0
u-00550,Employee 550,Design,Zoom,Standard,1200.0,32,26,2026-05-22,2024-04-18,0
u-00551,Employee 551,HR,Notion,Standard,900.0,1,0,2026-04-28,2025-10-27,1
u-00551,Employee 551,HR,Salesforce,Standard,12000.0,1,1,2026-03-27,2024-02-11,0
u-00551,Employee 551,HR,Figma,Premium,2080.0,64,11,2026-05-19,2024-03-30,0
u-00552,Employee 552,Operations,GitHub,Standard,1800.0,105,18,2026-05-21,2024-03-12,0
u-00552,Employee 552,Operations,Zoom,Standard,1200.0,1,1,2026-04-07,2026-04-10,0
u-00553,Employee 553,Legal,Figma,Standard,1300.0,95,11,2026-05-22,2025-11-23,0
u-00554,Employee 554,Marketing,HubSpot,Standard,4500.0,0,1,,2025-10-15,0
u-00554,Employee 554,Marketing,Zoom,Standard,1200.0,54,26,2026-05-21,2024-10-06,0
u-00555,Employee 555,Legal,Salesforce,Standard,12000.0,60,16,2026-05-21,2024-02-06,0
u-00555,Employee 555,Legal,Notion,Premium,1440.0,2,1,2026-04-23,2025-07-25,1
u-00556,Employee 556,Operations,Figma,Standard,1300.0,86,29,2026-05-20,2025-12-16,0
u-00556,Employee 556,Operations,Zoom,Standard,1200.0,70,15,2026-05-19,2024-10-02,0
u-00557,Employee 557,Sales,Slack,Premium,1120.0,118,26,2026-05-19,2025-12-03,0
u-00558,Employee 558,Design,Notion,Premium,1440.0,3,0,2026-04-23,2025-09-02,0
u-00558,Employee 558,Design,GitHub,Enterprise,4320.0,49,12,2026-05-22,2025-10-12,0
u-00559,Employee 559,Marketing,Salesforce,Premium,19200.0,36,28,2026-05-22,2026-04-19,0
u-00559,Employee 559,Marketing,Slack,Standard,700.0,99,29,2026-05-22,2023-12-21,0
u-00560,Employee 560,Legal,Salesforce,Premium,19200.0,75,29,2026-05-21,2024-12-03,0
u-00561,Employee 561,Marketing,Slack,Standard,700.0,71,17,2026-05-19,2024-12-03,0
u-00561,Employee 561,Marketing,HubSpot,Standard,4500.0,109,12,2026-05-20,2024-02-26,0
u-00562,Employee 562,Operations,Notion,Standard,900.0,23,27,2026-05-19,2026-02-05,0
u-00562,Employee 562,Operations,Jira,Premium,2400.0,2,1,2026-04-22,2026-01-06,0
u-00563,Employee 563,Sales,Zoom,Standard,1200.0,89,11,2026-05-19,2024-09-17,0
u-00563,Employee 563,Sales,Notion,Standard,900.0,2,0,2026-03-24,2025-12-17,0
u-00563,Employee 563,Sales,Jira,Standard,1500.0,102,19,2026-05-22,2024-04-05,0
u-00564,Employee 564,Operations,Notion,Enterprise,2160.0,27,29,2026-05-20,2024-10-04,0
u-00565,Employee 565,Legal,Slack,Standard,700.0,70,23,2026-05-22,2025-06-08,0
u-00566,Employee 566,Marketing,Notion,Standard,900.0,2,0,2026-04-23,2026-01-28,0
u-00566,Employee 566,Marketing,Jira,Standard,1500.0,56,12,2026-05-19,2026-04-09,0
u-00567,Employee 567,Operations,GitHub,Premium,2880.0,0,1,,2024-06-15,0
u-00567,Employee 567,Operations,Slack,Premium,1120.0,106,20,2026-05-20,2024-01-25,0
u-00567,Employee 567,Operations,Salesforce,Premium,19200.0,49,11,2026-05-22,2024-04-20,0
u-00568,Employee 568,Sales,Zoom,Standard,1200.0,100,17,2026-05-22,2024-08-07,0
u-00569,Employee 569,Legal,Figma,Standard,1300.0,15,15,2026-05-21,2026-01-13,0
u-00570,Employee 570,Engineering,GitHub,Premium,2880.0,25,10,2026-05-21,2024-11-06,0
u-00570,Employee 570,Engineering,Figma,Enterprise,3120.0,51,27,2026-05-21,2023-12-09,0
u-00570,Employee 570,Engineering,Zoom,Premium,1920.0,111,18,2026-05-20,2025-08-07,0
u-00571,Employee 571,Legal,Jira,Standard,1500.0,71,10,2026-05-19,2025-03-16,0
u-00572,Employee 572,HR,HubSpot,Premium,7200.0,116,22,2026-05-20,2024-06-23,0
u-00572,Employee 572,HR,Slack,Enterprise,1680.0,87,23,2026-05-20,2025-03-14,0
u-00573,Employee 573,Engineering,Zoom,Premium,1920.0,0,0,,2025-04-01,1
u-00573,Employee 573,Engineering,Figma,Enterprise,3120.0,54,24,2026-05-20,2025-09-11,0
u-00573,Employee 573,Engineering,Salesforce,Premium,19200.0,0,0,,2024-07-06,1
u-00574,Employee 574,Legal,Zoom,Standard,1200.0,116,21,2026-05-20,2026-04-16,0
u-00574,Employee 574,Legal,Notion,Standard,900.0,2,1,2026-04-19,2024-11-13,0
u-00575,Employee 575,Legal,Slack,Enterprise,1680.0,105,10,2026-05-21,2025-10-14,0
u-00575,Employee 575,Legal,Figma,Standard,1300.0,2,1,2026-04-27,2024-08-09,1
u-00575,Employee 575,Legal,Notion,Standard,900.0,1,1,2026-05-05,2025-05-13,1
u-00576,Employee 576,Operations,Notion,Premium,1440.0,93,29,2026-05-21,2024-10-12,0
u-00576,Employee 576,Operations,HubSpot,Premium,7200.0,0,0,,2024-07-26,1
u-00577,Employee 577,Engineering,GitHub,Standard,1800.0,99,16,2026-05-19,2026-02-13,0
u-00578,Employee 578,HR,Zoom,Premium,1920.0,18,11,2026-05-22,2024-07-12,0
u-00578,Employee 578,HR,Notion,Premium,1440.0,30,24,2026-05-20,2025-07-27,0
u-00579,Employee 579,Marketing,Notion,Standard,900.0,45,21,2026-05-22,2025-05-16,0
u-00580,Employee 580,Finance,Slack,Standard,700.0,103,25,2026-05-20,2024-01-11,0
u-00580,Employee 580,Finance,HubSpot,Standard,4500.0,2,1,2026-05-07,2024-01-15,1
u-00580,Employee 580,Finance,Figma,Standard,1300.0,100,25,2026-05-20,2025-05-19,0
u-00580,Employee 580,Finance,Notion,Enterprise,2160.0,3,1,2026-03-30,2024-07-17,0
u-00581,Employee 581,Legal,Salesforce,Enterprise,28800.0,22,14,2026-05-22,2026-03-13,0
u-00581,Employee 581,Legal,Zoom,Premium,1920.0,114,25,2026-05-22,2024-01-14,0
u-00582,Employee 582,Operations,HubSpot,Standard,4500.0,55,14,2026-05-20,2025-12-05,0
u-00582,Employee 582,Operations,Figma,Standard,1300.0,96,29,2026-05-20,2024-11-07,0
u-00582,Employee 582,Operations,GitHub,Premium,2880.0,2,0,2026-03-30,2024-01-01,0
u-00582,Employee 582,Operations,Slack,Standard,700.0,103,25,2026-05-21,2026-04-03,0
u-00583,Employee 583,Engineering,Slack,Enterprise,1680.0,1,1,2026-04-22,2025-11-30,0
u-00583,Employee 583,Engineering,Zoom,Premium,1920.0,68,20,2026-05-22,2024-08-31,0
u-00584,Employee 584,Design,HubSpot,Premium,7200.0,61,22,2026-05-19,2024-08-12,0
u-00585,Employee 585,Design,Figma,Standard,1300.0,71,13,2026-05-20,2025-11-28,0
u-00586,Employee 586,Engineering,Zoom,Standard,1200.0,39,18,2026-05-19,2024-01-11,0
u-00586,Employee 586,Engineering,HubSpot,Enterprise,10800.0,79,15,2026-05-19,2025-01-20,0
u-00587,Employee 587,Engineering,HubSpot,Premium,7200.0,0,0,,2025-09-08,1
u-00588,Employee 588,Legal,Notion,Standard,900.0,41,11,2026-05-19,2025-09-05,0
u-00588,Employee 588,Legal,Slack,Premium,1120.0,29,22,2026-05-21,2025-03-03,0
u-00588,Employee 588,Legal,GitHub,Enterprise,4320.0,1,1,2026-05-07,2025-09-01,1
u-00589,Employee 589,Marketing,Zoom,Standard,1200.0,82,10,2026-05-19,2024-09-07,0
u-00589,Employee 589,Marketing,Jira,Premium,2400.0,0,0,,2025-12-05,1
u-00590,Employee 590,Sales,Slack,Enterprise,1680.0,76,17,2026-05-20,2025-01-16,0
u-00590,Employee 590,Sales,GitHub,Standard,1800.0,117,19,2026-05-21,2024-08-22,0
u-00590,Employee 590,Sales,HubSpot,Premium,7200.0,104,14,2026-05-19,2025-11-10,0
u-00591,Employee 591,HR,Zoom,Standard,1200.0,55,17,2026-05-22,2024-09-21,0
u-00592,Employee 592,Marketing,Notion,Standard,900.0,62,11,2026-05-19,2025-06-29,0
u-00593,Employee 593,Finance,Notion,Standard,900.0,85,12,2026-05-19,2026-03-21,0
u-00593,Employee 593,Finance,GitHub,Standard,1800.0,83,20,2026-05-20,2026-01-06,0
u-00593,Employee 593,Finance,Zoom,Standard,1200.0,64,23,2026-05-21,2024-02-18,0
u-00594,Employee 594,Engineering,GitHub,Enterprise,4320.0,29,11,2026-05-22,2024-04-15,0
u-00594,Employee 594,Engineering,Slack,Premium,1120.0,51,25,2026-05-19,2024-10-12,0
u-00595,Employee 595,HR,Zoom,Premium,1920.0,1,1,2026-04-23,2026-01-11,1
u-00595,Employee 595,HR,Notion,Premium,1440.0,114,28,2026-05-22,2024-02-29,0
u-00596,Employee 596,HR,Slack,Standard,700.0,57,19,2026-05-19,2024-02-12,0
u-00596,Employee 596,HR,GitHub,Premium,2880.0,1,1,2026-04-23,2025-03-23,1
u-00596,Employee 596,HR,Notion,Standard,900.0,116,28,2026-05-20,2024-06-30,0
u-00597,Employee 597,Marketing,Zoom,Premium,1920.0,2,0,2026-04-28,2023-12-07,0
u-00597,Employee 597,Marketing,Slack,Premium,1120.0,30,27,2026-05-20,2025-04-08,0
u-00597,Employee 597,Marketing,Notion,Premium,1440.0,51,28,2026-05-21,2025-05-13,0
u-00598,Employee 598,Operations,Salesforce,Premium,19200.0,75,12,2026-05-21,2024-04-20,0
u-00598,Employee 598,Operations,Figma,Standard,1300.0,0,0,,2023-12-07,1
u-00599,Employee 599,Sales,Slack,Enterprise,1680.0,76,26,2026-05-19,2024-09-04,0
u-00599,Employee 599,Sales,Salesforce,Standard,12000.0,15,16,2026-05-20,2024-02-16,0
u-00600,Employee 600,HR,Jira,Standard,1500.0,1,1,2026-05-12,2025-06-30,1
u-00600,Employee 600,HR,Figma,Premium,2080.0,0,1,,2025-04-13,0
u-00601,Employee 601,Design,Salesforce,Premium,19200.0,106,18,2026-05-22,2025-06-23,0
u-00601,Employee 601,Design,Jira,Standard,1500.0,3,3,2026-05-13,2024-10-01,1
u-00601,Employee 601,Design,Notion,Standard,900.0,72,24,2026-05-20,2025-07-16,0
u-00602,Employee 602,HR,GitHub,Standard,1800.0,20,25,2026-05-22,2024-11-24,0
u-00602,Employee 602,HR,Jira,Standard,1500.0,79,16,2026-05-21,2025-08-22,0
u-00603,Employee 603,Finance,Figma,Standard,1300.0,1,1,2026-05-04,2024-03-31,1
u-00603,Employee 603,Finance,Zoom,Enterprise,2880.0,101,12,2026-05-21,2025-04-14,0
u-00603,Employee 603,Finance,Jira,Premium,2400.0,40,24,2026-05-21,2025-09-28,0
u-00604,Employee 604,Engineering,Salesforce,Premium,19200.0,86,10,2026-05-19,2025-02-06,0
u-00604,Employee 604,Engineering,Slack,Standard,700.0,34,24,2026-05-19,2025-10-04,0
u-00605,Employee 605,Legal,Figma,Standard,1300.0,65,26,2026-05-21,2024-10-23,0
u-00606,Employee 606,Legal,HubSpot,Premium,7200.0,96,10,2026-05-22,2025-07-01,0
u-00606,Employee 606,Legal,Slack,Standard,700.0,2,1,2026-04-29,2024-04-25,1
u-00606,Employee 606,Legal,Zoom,Enterprise,2880.0,104,14,2026-05-21,2026-01-14,0
u-00607,Employee 607,Marketing,Notion,Premium,1440.0,32,18,2026-05-20,2025-03-22,0
u-00607,Employee 607,Marketing,Figma,Premium,2080.0,116,15,2026-05-19,2025-06-27,0
u-00608,Employee 608,Operations,Notion,Standard,900.0,2,1,2026-04-18,2024-05-08,0
u-00608,Employee 608,Operations,Jira,Standard,1500.0,2,1,2026-03-24,2026-01-05,0
u-00608,Employee 608,Operations,Slack,Enterprise,1680.0,56,24,2026-05-21,2025-05-16,0
u-00609,Employee 609,Operations,Slack,Premium,1120.0,18,12,2026-05-19,2026-04-07,0
u-00609,Employee 609,Operations,Zoom,Standard,1200.0,46,13,2026-05-21,2024-01-28,0
u-00609,Employee 609,Operations,HubSpot,Standard,4500.0,90,23,2026-05-19,2025-09-22,0
u-00610,Employee 610,Legal,Slack,Premium,1120.0,59,20,2026-05-19,2025-06-03,0
u-00610,Employee 610,Legal,Zoom,Standard,1200.0,107,23,2026-05-21,2025-08-12,0
u-00610,Employee 610,Legal,Jira,Enterprise,3600.0,86,14,2026-05-21,2025-07-17,0
u-00611,Employee 611,Finance,Zoom,Standard,1200.0,2,0,2026-04-27,2024-01-16,1
u-00611,Employee 611,Finance,Salesforce,Standard,12000.0,2,0,2026-03-28,2024-03-11,0
u-00612,Employee 612,Sales,GitHub,Enterprise,4320.0,42,16,2026-05-22,2025-02-17,0
u-00613,Employee 613,Design,Figma,Standard,1300.0,112,22,2026-05-21,2025-05-31,0
u-00614,Employee 614,Finance,Zoom,Standard,1200.0,117,22,2026-05-19,2025-05-24,0
u-00615,Employee 615,Operations,Notion,Standard,900.0,112,17,2026-05-22,2025-03-24,0
u-00615,Employee 615,Operations,Slack,Enterprise,1680.0,103,20,2026-05-22,2025-01-10,0
u-00615,Employee 615,Operations,Figma,Enterprise,3120.0,2,0,2026-05-06,2024-02-08,1
u-00616,Employee 616,Legal,HubSpot,Premium,7200.0,5,3,2026-05-19,2024-04-02,1
u-00616,Employee 616,Legal,Jira,Standard,1500.0,0,0,,2025-06-11,1
u-00617,Employee 617,HR,HubSpot,Standard,4500.0,0,0,,2025-11-20,1
u-00617,Employee 617,HR,Salesforce,Premium,19200.0,109,26,2026-05-21,2023-12-11,0
u-00617,Employee 617,HR,Figma,Premium,2080.0,2,0,2026-05-07,2024-12-27,1
