date,instance_id,instance_type,region,environment,cpu_utilization_avg,cpu_utilization_max,hours_running,cost_compute_inr,cost_storage_inr,cost_transfer_inr,cost_other_inr,cost_inr,day_of_week,month,is_weekend,utilization_band,is_idle_candidate,daily_waste_inr
2025-11-26,i-prod-0069,r5.xlarge,us-east-1,prod,56.11,77.4,24,576.0,150.0,124.22,22.7,872.92,2,11,0,normal,False,0.0
2025-10-30,i-dev-0007,t3.medium,ap-southeast-1,dev,42.89,64.49,12,52.16,25.0,16.88,5.23,99.27,3,10,0,normal,False,0.0
2025-09-25,i-test-0122,m5.xlarge,eu-west-1,test,0.1,8.21,24,432.0,100.0,11.25,12.85,556.1,3,9,0,idle,True,556.1
2025-05-25,i-prod-0079,db.r5.xlarge,us-west-2,prod,0.1,8.54,24,2013.21,1000.0,157.33,16.17,3186.71,6,5,1,idle,True,3186.71
2025-06-24,i-test-0122,m5.xlarge,eu-west-1,test,4.91,21.47,24,432.0,100.0,20.08,16.65,568.73,1,6,0,idle,True,568.73
2025-11-01,i-test-0022,t3.medium,us-west-2,test,62.64,81.36,0,0.0,25.0,5.22,16.82,47.04,5,11,1,normal,False,0.0
2025-12-15,i-prod-0123,p3.2xlarge,eu-west-1,prod,54.51,74.55,24,6000.0,250.0,64.46,5.36,6319.82,0,12,0,normal,False,0.0
2025-10-22,i-prod-0056,m5.xlarge,us-west-2,prod,32.21,51.09,24,397.44,100.0,63.35,16.16,576.95,2,10,0,normal,False,0.0
2025-12-14,i-prod-0034,db.m5.large,ap-south-1,prod,52.23,66.08,24,859.69,500.0,55.48,17.37,1432.54,6,12,1,normal,False,0.0
2025-07-25,i-prod-0099,m5.xlarge,ap-southeast-1,prod,36.41,60.87,24,432.0,100.0,106.85,19.4,658.25,4,7,0,normal,False,0.0
2025-10-04,i-test-0112,t3.medium,ap-southeast-1,test,64.89,72.44,0,0.0,25.0,0.08,24.96,50.04,5,10,1,normal,False,0.0
2025-12-25,i-test-0065,db.m5.large,ap-southeast-1,test,44.04,56.43,12,480.0,500.0,16.27,24.33,1020.6,3,12,0,normal,False,0.0
2025-09-15,i-test-0126,c5.2xlarge,eu-west-1,test,3.82,24.67,24,720.0,100.0,5.55,16.48,842.03,0,9,0,idle,True,842.03
2025-12-21,i-prod-0005,m5.4xlarge,ap-southeast-1,prod,48.75,70.51,24,1636.19,400.0,104.71,14.8,2155.7,6,12,1,normal,False,0.0
2025-08-11,i-dev-0027,t3.large,ap-southeast-1,dev,7.66,18.14,10,80.0,50.0,1.42,13.09,144.51,0,8,0,low,False,0.0
2025-12-18,i-dev-0136,t3.medium,ap-south-1,dev,45.5,61.0,12,48.0,25.0,17.22,21.52,111.74,3,12,0,normal,False,0.0
2025-11-18,i-test-0091,m5.xlarge,us-east-1,test,1.57,7.5,24,432.0,100.0,9.29,13.22,554.51,1,11,0,idle,True,554.51
2026-03-14,i-stag-0121,c5.2xlarge,ap-southeast-1,staging,47.82,64.54,8,205.45,100.0,6.23,11.03,322.71,5,3,1,normal,False,0.0
2025-09-21,i-prod-0080,r5.2xlarge,ap-southeast-1,prod,9.59,22.64,24,996.82,300.0,34.39,13.8,1345.01,6,9,1,low,False,0.0
2026-01-13,i-dev-0058,t3.medium,us-east-1,dev,60.91,73.84,10,40.0,25.0,4.93,8.11,78.04,1,1,0,normal,False,0.0
2025-11-14,i-prod-0079,db.r5.xlarge,us-west-2,prod,2.42,15.39,24,1987.2,1000.0,82.47,8.56,3078.23,4,11,0,idle,True,3078.23
2025-11-07,i-test-0124,m5.xlarge,eu-west-1,test,50.17,64.69,12,198.72,100.0,17.89,7.96,324.57,4,11,0,normal,False,0.0
2025-06-28,i-prod-0048,m5.xlarge,us-west-2,prod,61.49,82.82,24,485.65,100.0,18.11,19.6,623.36,5,6,1,normal,False,0.0
2026-01-27,i-test-0098,t3.large,eu-west-1,test,14.46,32.85,10,80.0,50.0,8.52,8.8,147.32,1,1,0,low,False,0.0
2025-09-06,i-prod-0011,p3.2xlarge,us-east-1,prod,60.99,81.55,24,5408.79,250.0,81.1,6.36,5746.25,5,9,1,normal,False,0.0
2025-07-16,i-dev-0058,t3.medium,us-east-1,dev,66.99,72.13,10,40.0,25.0,19.46,24.39,108.85,2,7,0,normal,False,0.0
2026-04-27,i-prod-0005,m5.4xlarge,ap-southeast-1,prod,54.89,63.03,24,1728.0,400.0,119.41,21.89,2269.3,0,4,0,normal,False,0.0
2025-05-23,i-stag-0093,m5.xlarge,ap-south-1,staging,1.46,26.45,24,432.0,100.0,12.49,9.41,553.9,4,5,0,idle,True,553.9
2025-12-08,i-stag-0090,t3.medium,ap-south-1,staging,1.53,10.1,24,96.0,25.0,48.23,19.48,188.71,0,12,0,idle,True,188.71
2025-11-19,i-test-0065,db.m5.large,ap-southeast-1,test,40.58,53.92,10,400.0,500.0,1.12,10.0,911.12,2,11,0,normal,False,0.0
2026-05-05,i-stag-0068,t3.medium,us-west-2,staging,59.49,74.08,12,48.0,25.0,0.71,8.26,81.97,1,5,0,normal,False,0.0
2026-01-05,i-prod-0028,c5.2xlarge,eu-west-1,prod,64.15,77.07,24,720.0,100.0,1.22,14.24,835.46,0,1,0,normal,False,0.0
2025-08-08,i-stag-0003,t3.medium,ap-southeast-1,staging,54.2,71.63,10,40.0,25.0,38.47,19.99,123.46,4,8,0,normal,False,0.0
2025-08-10,i-stag-0040,t3.large,ap-south-1,staging,69.09,86.35,0,0.0,50.0,41.12,12.57,103.69,6,8,1,normal,False,0.0
2025-06-03,i-prod-0048,m5.xlarge,us-west-2,prod,61.56,85.21,24,432.0,100.0,101.06,20.29,653.35,1,6,0,normal,False,0.0
2026-04-02,i-prod-0094,c5.4xlarge,eu-west-1,prod,67.82,89.93,24,1440.0,200.0,28.87,23.1,1691.97,3,4,0,normal,False,0.0
2025-10-17,i-prod-0128,c5.4xlarge,ap-southeast-1,prod,54.05,65.16,24,1324.8,200.0,92.06,19.53,1636.39,4,10,0,normal,False,0.0
2025-11-27,i-test-0084,t3.large,ap-south-1,test,2.25,22.2,24,192.0,50.0,24.25,6.78,273.03,3,11,0,idle,True,273.03
2026-01-01,i-prod-0021,p3.2xlarge,ap-southeast-1,prod,8.31,23.19,24,6000.0,250.0,68.54,11.99,6330.53,3,1,0,low,False,0.0
2026-04-12,i-prod-0101,m5.2xlarge,us-west-2,prod,46.29,59.91,24,754.8,200.0,3.81,8.13,966.74,6,4,1,normal,False,0.0
2026-01-03,i-prod-0036,c5.2xlarge,us-west-2,prod,47.72,56.94,24,676.88,100.0,48.21,8.4,833.49,5,1,1,normal,False,0.0
2025-06-06,i-stag-0075,t3.medium,ap-southeast-1,staging,4.82,18.87,24,96.0,25.0,90.06,6.0,217.06,4,6,0,idle,True,217.06
2025-11-23,i-stag-0003,t3.medium,ap-southeast-1,staging,50.04,69.3,4,14.44,25.0,34.72,14.71,88.87,6,11,1,normal,False,0.0
2025-07-18,i-prod-0111,m5.4xlarge,us-west-2,prod,49.77,63.81,24,1728.0,400.0,23.29,24.09,2175.38,4,7,0,normal,False,0.0
2026-03-12,i-prod-0034,db.m5.large,ap-south-1,prod,54.35,67.36,24,960.0,500.0,70.37,16.51,1546.88,3,3,0,normal,False,0.0
2026-03-05,i-prod-0115,c5.4xlarge,ap-south-1,prod,6.95,19.03,24,1440.0,200.0,72.58,12.56,1725.14,3,3,0,low,False,0.0
2025-07-26,i-prod-0141,m5.xlarge,us-west-2,prod,46.78,56.78,24,404.22,100.0,207.06,21.38,732.66,5,7,1,normal,False,0.0
2025-12-03,i-dev-0130,t3.large,ap-southeast-1,dev,17.54,37.85,10,80.0,50.0,3.32,17.01,150.33,2,12,0,low,False,0.0
2026-04-18,i-prod-0028,c5.2xlarge,eu-west-1,prod,63.74,72.73,24,669.33,100.0,89.51,9.98,868.82,5,4,1,normal,False,0.0
2026-03-31,i-prod-0077,m5.xlarge,ap-south-1,prod,56.98,67.66,24,557.66,100.0,4.88,19.04,681.58,1,3,0,normal,False,0.0
2025-10-11,i-stag-0146,t3.medium,eu-west-1,staging,51.02,67.82,0,0.0,25.0,31.56,22.88,79.44,5,10,1,normal,False,0.0
2026-02-10,i-prod-0128,c5.4xlarge,ap-southeast-1,prod,55.17,72.74,24,1440.0,200.0,29.19,13.24,1682.43,1,2,0,normal,False,0.0
2025-11-25,i-test-0098,t3.large,eu-west-1,test,8.32,23.29,12,96.0,50.0,9.2,10.42,165.62,1,11,0,low,False,0.0
2026-05-08,i-dev-0110,t3.large,us-east-1,dev,13.06,33.26,10,80.0,50.0,19.77,8.01,157.78,4,5,0,low,False,0.0
2025-12-01,i-test-0025,t3.large,ap-south-1,test,0.76,10.54,24,192.0,50.0,8.71,8.14,258.85,0,12,0,idle,True,258.85
2026-01-28,i-prod-0001,r5.2xlarge,us-east-1,prod,0.1,15.55,24,1152.0,300.0,39.08,16.32,1507.4,2,1,0,idle,True,1507.4
2026-03-27,i-test-0098,t3.large,eu-west-1,test,6.69,24.98,12,96.0,50.0,2.27,21.43,169.7,4,3,0,low,False,0.0
2025-10-07,i-prod-0016,db.r5.xlarge,eu-west-1,prod,56.36,77.9,24,2160.0,1000.0,24.06,17.38,3201.44,1,10,0,normal,False,0.0
2025-06-21,i-prod-0135,m5.xlarge,ap-south-1,prod,64.94,74.59,24,379.02,100.0,255.91,16.41,751.34,5,6,1,normal,False,0.0
2025-11-14,i-stag-0071,t3.medium,us-east-1,staging,52.59,62.42,14,51.52,25.0,8.22,16.61,101.35,4,11,0,normal,False,0.0
2026-05-10,i-test-0118,t3.medium,us-east-1,test,48.75,64.99,0,0.0,25.0,3.19,9.72,37.91,6,5,1,normal,False,0.0
2026-05-14,i-prod-0034,db.m5.large,ap-south-1,prod,49.88,61.99,24,960.0,500.0,112.99,19.32,1592.31,3,5,0,normal,False,0.0
2026-01-16,i-test-0022,t3.medium,us-west-2,test,57.61,65.87,12,48.0,25.0,2.95,22.58,98.53,4,1,0,normal,False,0.0
2025-12-20,i-prod-0109,c5.2xlarge,us-east-1,prod,36.75,41.76,24,638.6,100.0,83.1,19.24,840.94,5,12,1,normal,False,0.0
2025-12-06,i-dev-0032,t3.medium,ap-south-1,dev,0.1,17.19,24,89.85,25.0,3.87,11.41,130.13,5,12,1,idle,True,130.13
2025-06-23,i-prod-0101,m5.2xlarge,us-west-2,prod,51.05,59.47,24,864.0,200.0,66.12,21.99,1152.11,0,6,0,normal,False,0.0
2026-04-11,i-prod-0053,c5.2xlarge,ap-south-1,prod,2.15,21.11,24,672.6,100.0,97.59,5.59,875.78,5,4,1,idle,True,875.78
2025-10-29,i-prod-0082,m5.4xlarge,ap-southeast-1,prod,49.88,65.16,24,1990.23,400.0,50.78,16.24,2457.25,2,10,0,normal,False,0.0
2025-05-22,i-prod-0103,r5.xlarge,eu-west-1,prod,62.4,70.15,24,576.0,150.0,33.34,8.3,767.64,3,5,0,normal,False,0.0
2026-02-20,i-prod-0108,m5.2xlarge,ap-southeast-1,prod,38.26,63.04,24,864.0,200.0,88.72,14.76,1167.48,4,2,0,normal,False,0.0
2026-02-10,i-prod-0004,m5.4xlarge,ap-southeast-1,prod,69.68,86.94,24,1728.0,400.0,98.02,20.77,2246.79,1,2,0,normal,False,0.0
2025-07-02,i-prod-0079,db.r5.xlarge,us-west-2,prod,4.55,23.99,24,2160.0,1000.0,91.46,22.4,3273.86,2,7,0,idle,True,3273.86
2025-08-05,i-prod-0054,c5.4xlarge,us-west-2,prod,36.52,60.55,24,1440.0,200.0,102.71,14.96,1757.67,1,8,0,normal,False,0.0
2025-08-27,i-prod-0115,c5.4xlarge,ap-south-1,prod,12.14,35.51,24,1440.0,200.0,18.18,20.56,1678.74,2,8,0,low,False,0.0
2025-10-28,i-prod-0018,m5.2xlarge,ap-southeast-1,prod,52.3,62.96,24,794.88,200.0,4.61,23.09,1022.58,1,10,0,normal,False,0.0
2025-10-19,i-test-0140,t3.medium,us-west-2,test,60.42,67.28,0,0.0,25.0,7.35,13.03,45.38,6,10,1,normal,False,0.0
2025-12-04,i-prod-0082,m5.4xlarge,ap-southeast-1,prod,41.38,54.2,24,1728.0,400.0,36.42,14.77,2179.19,3,12,0,normal,False,0.0
2025-12-22,i-test-0088,t3.medium,ap-south-1,test,1.26,27.48,24,96.0,25.0,3.44,7.62,132.06,0,12,0,idle,True,132.06
2025-09-04,i-stag-0096,c5.2xlarge,us-east-1,staging,61.27,68.69,10,300.0,100.0,1.17,12.92,414.09,3,9,0,normal,False,0.0
2025-12-17,i-prod-0106,p3.8xlarge,eu-west-1,prod,53.18,71.23,24,22800.0,500.0,124.2,23.14,23447.34,2,12,0,normal,False,0.0
2025-10-18,i-prod-0002,c5.4xlarge,us-west-2,prod,13.81,21.24,24,1175.02,200.0,53.97,11.95,1440.94,5,10,1,low,False,0.0
2026-04-19,i-test-0065,db.m5.large,ap-southeast-1,test,44.92,63.84,4,147.32,500.0,5.78,19.89,672.99,6,4,1,normal,False,0.0
2026-01-03,i-stag-0071,t3.medium,us-east-1,staging,47.1,59.64,0,0.0,25.0,3.72,13.85,42.57,5,1,1,normal,False,0.0
2026-01-12,i-stag-0146,t3.medium,eu-west-1,staging,45.39,51.57,10,40.0,25.0,29.54,22.39,116.93,0,1,0,normal,False,0.0
2025-07-13,i-test-0091,m5.xlarge,us-east-1,test,3.7,20.47,24,370.51,100.0,8.55,24.93,503.99,6,7,1,idle,True,503.99
2025-10-30,i-dev-0078,t3.large,ap-south-1,dev,62.54,77.39,12,104.32,50.0,34.48,11.0,199.8,3,10,0,normal,False,0.0
2025-12-03,i-stag-0052,t3.large,us-east-1,staging,37.89,57.81,10,80.0,50.0,3.31,19.6,152.91,2,12,0,normal,False,0.0
2025-06-12,i-test-0059,c5.2xlarge,ap-south-1,test,47.58,54.93,10,300.0,100.0,4.15,10.68,414.83,3,6,0,normal,False,0.0
2025-11-25,i-dev-0041,t3.medium,us-west-2,dev,49.01,73.49,10,40.0,25.0,11.45,21.35,97.8,1,11,0,normal,False,0.0
2025-08-31,i-prod-0047,db.m5.large,ap-southeast-1,prod,51.13,65.69,24,1042.43,500.0,263.69,15.76,1821.88,6,8,1,normal,False,0.0
2026-04-29,i-prod-0024,r5.2xlarge,ap-southeast-1,prod,45.15,65.51,24,1451.97,300.0,60.31,11.01,1823.29,2,4,0,normal,False,0.0
2025-11-14,i-stag-0075,t3.medium,ap-southeast-1,staging,0.1,13.87,24,88.32,25.0,8.02,24.57,145.91,4,11,0,idle,True,145.91
2026-05-01,i-dev-0012,t3.medium,ap-south-1,dev,60.61,70.44,12,48.0,25.0,64.54,17.88,155.42,4,5,0,normal,False,0.0
2026-03-17,i-dev-0067,t3.medium,ap-south-1,dev,5.8,16.11,24,96.0,25.0,4.83,14.91,140.74,1,3,0,low,False,0.0
2026-03-24,i-stag-0131,t3.large,eu-west-1,staging,50.42,75.27,12,96.0,50.0,36.52,13.95,196.47,1,3,0,normal,False,0.0
2026-02-19,i-prod-0028,c5.2xlarge,eu-west-1,prod,61.09,73.15,24,720.0,100.0,31.27,13.54,864.81,3,2,0,normal,False,0.0
2025-10-06,i-prod-0006,m5.xlarge,ap-southeast-1,prod,58.42,67.92,24,432.0,100.0,28.73,23.97,584.7,0,10,0,normal,False,0.0
2026-03-28,i-prod-0081,db.r5.xlarge,eu-west-1,prod,64.13,77.61,24,1904.86,1000.0,17.12,8.83,2930.81,5,3,1,normal,False,0.0
2025-08-15,i-prod-0137,m5.4xlarge,us-west-2,prod,47.35,57.21,24,1728.0,400.0,13.3,20.68,2161.98,4,8,0,normal,False,0.0
2026-04-14,i-prod-0006,m5.xlarge,ap-southeast-1,prod,64.39,75.76,24,432.0,100.0,221.77,23.06,776.83,1,4,0,normal,False,0.0
2026-03-21,i-dev-0067,t3.medium,ap-south-1,dev,0.1,18.26,24,88.9,25.0,4.15,23.76,141.81,5,3,1,idle,True,141.81
2026-02-01,i-stag-0093,m5.xlarge,ap-south-1,staging,2.49,10.9,24,386.3,100.0,4.25,21.5,512.05,6,2,1,idle,True,512.05
2026-04-13,i-stag-0009,t3.large,us-west-2,staging,64.68,84.23,10,80.0,50.0,7.85,6.27,144.12,0,4,0,normal,False,0.0
2025-05-25,i-prod-0099,m5.xlarge,ap-southeast-1,prod,42.28,65.34,24,402.64,100.0,55.49,14.02,572.15,6,5,1,normal,False,0.0
2026-04-28,i-stag-0090,t3.medium,ap-south-1,staging,0.1,19.73,24,119.06,25.0,61.0,22.01,227.07,1,4,0,idle,True,227.07
2025-06-19,i-prod-0079,db.r5.xlarge,us-west-2,prod,5.56,23.49,24,2160.0,1000.0,15.72,24.37,3200.09,3,6,0,low,False,0.0
2026-05-21,i-prod-0079,db.r5.xlarge,us-west-2,prod,0.1,9.28,24,2160.0,1000.0,61.29,15.85,3237.14,3,5,0,idle,True,3237.14
2025-08-28,i-dev-0061,m5.2xlarge,eu-west-1,dev,20.47,39.84,10,360.0,200.0,0.71,15.42,576.13,3,8,0,normal,False,0.0
2025-12-10,i-prod-0048,m5.xlarge,us-west-2,prod,62.97,70.6,24,432.0,100.0,3.31,16.96,552.27,2,12,0,normal,False,0.0
2026-05-04,i-dev-0102,t3.large,us-west-2,dev,49.25,55.14,12,96.0,50.0,10.28,24.39,180.67,0,5,0,normal,False,0.0
2025-10-17,i-dev-0095,t3.large,eu-west-1,dev,0.1,9.32,24,176.64,50.0,10.62,15.91,253.17,4,10,0,idle,True,253.17
2026-01-03,i-prod-0002,c5.4xlarge,us-west-2,prod,15.37,30.11,24,1353.75,200.0,14.74,7.56,1576.05,5,1,1,low,False,0.0
2025-08-04,i-prod-0135,m5.xlarge,ap-south-1,prod,60.55,66.5,24,432.0,100.0,15.59,10.69,558.28,0,8,0,normal,False,0.0
2025-09-12,i-stag-0029,m5.xlarge,eu-west-1,staging,50.97,59.13,12,216.0,100.0,31.63,9.55,357.18,4,9,0,normal,False,0.0
2025-11-14,i-dev-0144,m5.2xlarge,eu-west-1,dev,11.36,26.35,12,397.44,200.0,23.26,10.29,630.99,4,11,0,low,False,0.0
2025-07-29,i-prod-0103,r5.xlarge,eu-west-1,prod,62.69,68.95,24,708.13,150.0,84.94,13.26,956.33,1,7,0,normal,False,0.0
2026-04-15,i-prod-0008,db.m5.large,ap-southeast-1,prod,43.01,64.69,24,960.0,500.0,76.8,18.76,1555.56,2,4,0,normal,False,0.0
2025-06-16,i-dev-0030,t3.medium,ap-southeast-1,dev,64.52,77.26,10,40.0,25.0,0.69,23.4,89.09,0,6,0,normal,False,0.0
2025-10-30,i-prod-0115,c5.4xlarge,ap-south-1,prod,6.85,31.72,24,1564.74,200.0,24.42,22.33,1811.49,3,10,0,low,False,0.0
2026-02-21,i-prod-0004,m5.4xlarge,ap-southeast-1,prod,65.11,90.05,24,1531.63,400.0,59.51,18.26,2009.4,5,2,1,normal,False,0.0
2025-06-30,i-test-0073,t3.medium,ap-south-1,test,0.37,5.5,24,124.69,25.0,6.84,15.4,171.93,0,6,0,idle,True,171.93
2025-10-27,i-prod-0128,c5.4xlarge,ap-southeast-1,prod,53.22,63.71,24,1324.8,200.0,164.86,9.09,1698.75,0,10,0,normal,False,0.0
2026-01-06,i-prod-0036,c5.2xlarge,us-west-2,prod,38.98,45.01,24,720.0,100.0,17.77,7.15,844.92,1,1,0,normal,False,0.0
2026-03-08,i-prod-0054,c5.4xlarge,us-west-2,prod,46.58,54.71,24,1294.54,200.0,45.23,8.68,1548.45,6,3,1,normal,False,0.0
2025-12-28,i-test-0020,t3.medium,ap-southeast-1,test,6.22,11.22,24,82.09,25.0,1.01,6.32,114.42,6,12,1,low,False,0.0
2025-12-27,i-prod-0082,m5.4xlarge,ap-southeast-1,prod,40.26,51.62,24,1600.84,400.0,86.51,8.1,2095.45,5,12,1,normal,False,0.0
2025-08-19,i-test-0065,db.m5.large,ap-southeast-1,test,33.67,48.24,10,400.0,500.0,2.89,14.84,917.73,1,8,0,normal,False,0.0
2025-10-25,i-test-0072,t3.medium,us-east-1,test,62.58,71.46,0,0.0,25.0,10.13,18.58,53.71,5,10,1,normal,False,0.0
2026-01-24,i-test-0124,m5.xlarge,eu-west-1,test,52.45,59.85,0,0.0,100.0,0.99,13.17,114.16,5,1,1,normal,False,0.0
2025-12-27,i-prod-0115,c5.4xlarge,ap-south-1,prod,11.2,18.19,24,1334.03,200.0,35.1,19.53,1588.66,5,12,1,low,False,0.0
2025-11-29,i-prod-0107,m5.2xlarge,ap-south-1,prod,58.44,80.78,24,961.3,200.0,102.89,12.32,1276.51,5,11,1,normal,False,0.0
2026-02-01,i-prod-0005,m5.4xlarge,ap-southeast-1,prod,53.37,73.38,24,1545.21,400.0,70.16,20.99,2036.36,6,2,1,normal,False,0.0
2025-08-01,i-prod-0127,r5.2xlarge,eu-west-1,prod,62.01,75.92,24,1152.0,300.0,56.77,19.92,1528.69,4,8,0,normal,False,0.0
2026-01-04,i-prod-0008,db.m5.large,ap-southeast-1,prod,44.59,67.09,24,851.5,500.0,0.37,5.0,1356.87,6,1,1,normal,False,0.0
2025-12-18,i-prod-0006,m5.xlarge,ap-southeast-1,prod,62.3,77.88,24,432.0,100.0,109.24,20.8,662.04,3,12,0,normal,False,0.0
2025-12-16,i-prod-0036,c5.2xlarge,us-west-2,prod,40.94,50.42,24,720.0,100.0,143.31,11.63,974.94,1,12,0,normal,False,0.0
2025-11-12,i-stag-0029,m5.xlarge,eu-west-1,staging,54.55,77.25,10,165.6,100.0,13.19,17.72,296.51,2,11,0,normal,False,0.0
2025-10-13,i-dev-0067,t3.medium,ap-south-1,dev,6.62,12.15,24,96.0,25.0,1.37,13.89,136.26,0,10,0,low,False,0.0
2025-11-16,i-prod-0114,m5.4xlarge,ap-southeast-1,prod,5.17,14.65,24,1534.76,400.0,41.82,22.65,1999.23,6,11,1,low,False,0.0
2025-08-20,i-test-0025,t3.large,ap-south-1,test,1.66,22.15,24,192.0,50.0,3.39,9.32,254.71,2,8,0,idle,True,254.71
2026-01-31,i-prod-0056,m5.xlarge,us-west-2,prod,37.41,53.93,24,468.09,100.0,58.21,12.79,639.09,5,1,1,normal,False,0.0
2025-07-09,i-prod-0024,r5.2xlarge,ap-southeast-1,prod,50.65,68.02,24,1152.0,300.0,29.76,8.85,1490.61,2,7,0,normal,False,0.0
2026-01-21,i-dev-0119,t3.medium,us-west-2,dev,34.7,50.54,10,40.0,25.0,10.15,24.5,99.65,2,1,0,normal,False,0.0
2026-05-19,i-prod-0011,p3.2xlarge,us-east-1,prod,59.45,79.19,24,6000.0,250.0,88.86,11.49,6350.35,1,5,0,normal,False,0.0
2026-05-07,i-test-0118,t3.medium,us-east-1,test,51.7,59.32,10,40.0,25.0,7.15,7.68,79.83,3,5,0,normal,False,0.0
2025-06-21,i-prod-0079,db.r5.xlarge,us-west-2,prod,5.07,17.56,24,1895.09,1000.0,174.51,11.49,3081.09,5,6,1,low,False,0.0
2026-04-25,i-prod-0135,m5.xlarge,ap-south-1,prod,66.03,83.31,24,371.45,100.0,23.35,15.13,509.93,5,4,1,normal,False,0.0
2026-02-22,i-dev-0058,t3.medium,us-east-1,dev,62.37,73.95,4,13.96,25.0,2.54,21.02,62.52,6,2,1,normal,False,0.0
2025-06-01,i-prod-0043,db.m5.large,us-east-1,prod,53.69,64.43,24,882.07,500.0,65.59,23.69,1471.35,6,6,1,normal,False,0.0
2026-03-29,i-stag-0068,t3.medium,us-west-2,staging,59.56,74.03,4,17.66,25.0,9.05,6.14,57.85,6,3,1,normal,False,0.0
2026-01-03,i-test-0022,t3.medium,us-west-2,test,65.81,88.9,0,0.0,25.0,2.09,6.44,33.53,5,1,1,normal,False,0.0
2025-11-15,i-prod-0120,p3.2xlarge,ap-south-1,prod,63.08,72.43,24,4907.41,250.0,51.88,16.37,5225.66,5,11,1,normal,False,0.0
2025-06-11,i-stag-0132,t3.medium,us-east-1,staging,3.45,10.88,24,96.0,25.0,35.62,6.36,162.98,2,6,0,idle,True,162.98
2026-02-01,i-prod-0107,m5.2xlarge,ap-south-1,prod,57.44,67.06,24,772.6,200.0,175.76,22.76,1171.12,6,2,1,normal,False,0.0
2025-11-27,i-test-0118,t3.medium,us-east-1,test,46.83,70.95,12,48.0,25.0,9.76,6.13,88.89,3,11,0,normal,False,0.0
2025-07-13,i-test-0084,t3.large,ap-south-1,test,5.42,12.82,24,164.67,50.0,6.9,22.86,244.43,6,7,1,low,False,0.0
2026-03-15,i-dev-0061,m5.2xlarge,eu-west-1,dev,8.49,15.62,0,0.0,200.0,4.31,23.26,227.57,6,3,1,low,False,0.0
2025-07-10,i-prod-0141,m5.xlarge,us-west-2,prod,48.76,69.76,24,432.0,100.0,34.62,14.7,581.32,3,7,0,normal,False,0.0
2025-12-06,i-stag-0029,m5.xlarge,eu-west-1,staging,54.22,71.08,0,0.0,100.0,1.97,16.01,117.98,5,12,1,normal,False,0.0
2026-05-01,i-test-0084,t3.large,ap-south-1,test,5.51,13.32,24,192.0,50.0,7.47,10.68,260.15,4,5,0,low,False,0.0
2026-04-29,i-stag-0138,t3.medium,ap-south-1,staging,57.74,66.86,10,50.42,25.0,4.16,20.26,99.84,2,4,0,normal,False,0.0
2025-06-18,i-prod-0015,m5.2xlarge,eu-west-1,prod,54.81,66.55,24,864.0,200.0,14.48,11.72,1090.2,2,6,0,normal,False,0.0
2026-04-18,i-test-0044,m5.2xlarge,ap-south-1,test,62.35,83.88,0,0.0,200.0,14.0,8.54,222.54,5,4,1,normal,False,0.0
2026-01-13,i-stag-0145,t3.large,us-east-1,staging,50.79,72.89,12,96.0,50.0,23.96,11.48,181.44,1,1,0,normal,False,0.0
2026-02-22,i-prod-0114,m5.4xlarge,ap-southeast-1,prod,8.67,23.14,24,1508.21,400.0,29.91,18.55,1956.67,6,2,1,low,False,0.0
2026-03-04,i-prod-0048,m5.xlarge,us-west-2,prod,66.76,78.08,24,432.0,100.0,53.85,15.4,601.25,2,3,0,normal,False,0.0
2026-02-25,i-stag-0003,t3.medium,ap-southeast-1,staging,54.88,70.02,12,48.0,25.0,36.7,16.78,126.48,2,2,0,normal,False,0.0
2026-03-06,i-prod-0127,r5.2xlarge,eu-west-1,prod,61.97,70.24,24,1152.0,300.0,0.38,17.23,1469.61,4,3,0,normal,False,0.0
2026-01-27,i-test-0039,t3.large,ap-south-1,test,7.66,18.69,10,80.0,50.0,11.28,13.61,154.89,1,1,0,low,False,0.0
2025-10-02,i-prod-0035,r5.2xlarge,ap-south-1,prod,52.24,69.16,24,1152.0,300.0,4.86,10.42,1467.28,3,10,0,normal,False,0.0
2026-02-20,i-test-0118,t3.medium,us-east-1,test,51.81,59.3,10,40.0,25.0,5.09,15.87,85.96,4,2,0,normal,False,0.0
2025-06-07,i-prod-0123,p3.2xlarge,eu-west-1,prod,56.82,67.28,24,5599.36,250.0,36.43,8.2,5893.99,5,6,1,normal,False,0.0
2026-05-08,i-test-0022,t3.medium,us-west-2,test,58.27,64.26,10,40.0,25.0,5.48,11.34,81.82,4,5,0,normal,False,0.0
2026-03-16,i-stag-0040,t3.large,ap-south-1,staging,67.79,90.26,14,112.0,50.0,0.99,12.22,175.21,0,3,0,normal,False,0.0
2025-12-04,i-dev-0038,t3.medium,us-west-2,dev,49.06,67.12,14,56.0,25.0,24.24,11.0,116.24,3,12,0,normal,False,0.0
2025-07-01,i-prod-0047,db.m5.large,ap-southeast-1,prod,56.08,65.57,24,960.0,500.0,72.84,11.29,1544.13,1,7,0,normal,False,0.0
2026-03-21,i-prod-0031,m5.2xlarge,ap-south-1,prod,37.2,53.61,24,800.12,200.0,3.53,22.61,1026.26,5,3,1,normal,False,0.0
2025-12-17,i-prod-0002,c5.4xlarge,us-west-2,prod,19.31,42.03,24,1440.0,200.0,37.02,24.86,1701.88,2,12,0,low,False,0.0
