user_id,employee_name,department,tool,license_type,monthly_cost_inr,logins_last_30d,active_days_last_30d,last_login_date,assigned_date,truly_unused,has_ever_logged_in,days_since_last_login,usage_category,annual_cost_inr,is_recommendation_candidate
u-00369,Employee 369,Operations,Jira,Premium,2400,39,17,2026-05-20,2025-07-11,0,True,2,active,28800,False
u-00369,Employee 369,Operations,HubSpot,Enterprise,10800,116,18,2026-05-22,2024-03-22,0,True,0,active,129600,False
u-00370,Employee 370,Legal,Jira,Standard,1500,48,27,2026-05-22,2025-11-29,0,True,0,active,18000,False
u-00371,Employee 371,Operations,Slack,Premium,1120,104,18,2026-05-22,2025-07-25,0,True,0,active,13440,False
u-00371,Employee 371,Operations,Notion,Standard,900,51,16,2026-05-21,2024-09-24,0,True,1,active,10800,False
u-00371,Employee 371,Operations,Zoom,Enterprise,2880,26,14,2026-05-22,2024-04-03,0,True,0,active,34560,False
u-00372,Employee 372,Operations,Salesforce,Premium,19200,99,10,2026-05-22,2025-03-15,0,True,0,active,230400,False
u-00373,Employee 373,Design,GitHub,Enterprise,4320,72,18,2026-05-19,2026-02-13,0,True,3,active,51840,False
u-00374,Employee 374,Finance,Slack,Standard,700,38,10,2026-05-19,2025-01-30,0,True,3,active,8400,False
u-00374,Employee 374,Finance,Figma,Premium,2080,55,17,2026-05-19,2026-03-18,0,True,3,active,24960,False
u-00374,Employee 374,Finance,Jira,Premium,2400,2,0,2026-05-04,2025-06-13,1,True,18,low,28800,True
u-00375,Employee 375,Engineering,Jira,Premium,2400,1,1,2026-04-23,2026-04-11,0,True,29,low,28800,True
u-00375,Employee 375,Engineering,Notion,Enterprise,2160,30,25,2026-05-20,2025-09-30,0,True,2,active,25920,False
u-00376,Employee 376,Sales,Salesforce,Premium,19200,19,24,2026-05-20,2025-06-23,0,True,2,active,230400,False
u-00376,Employee 376,Sales,Figma,Standard,1300,89,16,2026-05-20,2025-04-03,0,True,2,active,15600,False
u-00376,Employee 376,Sales,Zoom,Standard,1200,36,18,2026-05-19,2025-10-16,0,True,3,active,14400,False
u-00377,Employee 377,Finance,Zoom,Standard,1200,60,15,2026-05-20,2024-02-02,0,True,2,active,14400,False
u-00377,Employee 377,Finance,Figma,Premium,2080,66,16,2026-05-21,2024-07-12,0,True,1,active,24960,False
u-00377,Employee 377,Finance,GitHub,Standard,1800,70,23,2026-05-20,2025-01-20,0,True,2,active,21600,False
u-00378,Employee 378,Finance,Slack,Standard,700,27,27,2026-05-21,2025-04-25,0,True,1,active,8400,False
u-00379,Employee 379,Finance,Jira,Standard,1500,79,25,2026-05-19,2025-07-07,0,True,3,active,18000,False
u-00379,Employee 379,Finance,Figma,Standard,1300,3,4,2026-05-14,2025-10-27,1,True,8,active,15600,False
u-00380,Employee 380,Finance,Notion,Enterprise,2160,64,23,2026-05-19,2024-07-16,0,True,3,active,25920,False
u-00381,Employee 381,Marketing,Salesforce,Standard,12000,83,27,2026-05-19,2024-02-06,0,True,3,active,144000,False
u-00382,Employee 382,HR,Zoom,Premium,1920,61,10,2026-05-19,2025-11-26,0,True,3,active,23040,False
u-00382,Employee 382,HR,Slack,Enterprise,1680,70,13,2026-05-20,2025-05-29,0,True,2,active,20160,False
u-00382,Employee 382,HR,GitHub,Enterprise,4320,103,29,2026-05-19,2024-12-27,0,True,3,active,51840,False
u-00382,Employee 382,HR,HubSpot,Standard,4500,79,24,2026-05-21,2025-07-01,0,True,1,active,54000,False
u-00383,Employee 383,Marketing,Slack,Premium,1120,86,28,2026-05-21,2024-05-26,0,True,1,active,13440,False
u-00384,Employee 384,Sales,Zoom,Enterprise,2880,0,0,,2024-01-22,1,False,999,unused,34560,True
u-00385,Employee 385,Sales,Notion,Standard,900,0,0,,2026-01-28,1,False,999,unused,10800,True
u-00385,Employee 385,Sales,Figma,Enterprise,3120,3,0,2026-04-12,2026-03-16,0,True,40,low,37440,True
u-00386,Employee 386,Finance,Notion,Standard,900,0,1,,2024-05-31,0,False,999,unused,10800,True
u-00386,Employee 386,Finance,Salesforce,Standard,12000,88,16,2026-05-22,2024-04-25,0,True,0,active,144000,False
u-00387,Employee 387,Marketing,GitHub,Premium,2880,2,0,2026-05-06,2024-08-08,1,True,16,low,34560,True
u-00387,Employee 387,Marketing,Salesforce,Premium,19200,82,27,2026-05-21,2025-05-15,0,True,1,active,230400,False
u-00388,Employee 388,Marketing,Figma,Enterprise,3120,62,27,2026-05-22,2024-07-02,0,True,0,active,37440,False
u-00388,Employee 388,Marketing,GitHub,Enterprise,4320,4,2,2026-05-09,2025-02-20,1,True,13,low,51840,True
u-00388,Employee 388,Marketing,Salesforce,Premium,19200,70,13,2026-05-19,2024-01-18,0,True,3,active,230400,False
u-00388,Employee 388,Marketing,Notion,Premium,1440,3,1,2026-04-15,2025-11-10,0,True,37,low,17280,True
u-00389,Employee 389,Legal,HubSpot,Standard,4500,83,13,2026-05-19,2025-02-28,0,True,3,active,54000,False
u-00389,Employee 389,Legal,Figma,Standard,1300,1,0,2026-05-03,2025-12-21,1,True,19,low,15600,True
u-00390,Employee 390,Operations,Slack,Standard,700,76,18,2026-05-19,2025-09-14,0,True,3,active,8400,False
u-00390,Employee 390,Operations,Jira,Premium,2400,0,1,,2025-03-09,0,False,999,unused,28800,True
u-00390,Employee 390,Operations,GitHub,Enterprise,4320,3,1,2026-03-28,2025-07-03,0,True,55,low,51840,True
u-00391,Employee 391,Finance,Salesforce,Standard,12000,56,16,2026-05-19,2024-03-04,0,True,3,active,144000,False
u-00391,Employee 391,Finance,Notion,Enterprise,2160,28,13,2026-05-19,2026-04-12,0,True,3,active,25920,False
u-00392,Employee 392,HR,HubSpot,Standard,4500,0,0,,2025-02-22,1,False,999,unused,54000,True
u-00392,Employee 392,HR,Notion,Standard,900,98,15,2026-05-19,2025-10-10,0,True,3,active,10800,False
u-00393,Employee 393,Sales,Salesforce,Standard,12000,73,24,2026-05-19,2024-11-02,0,True,3,active,144000,False
u-00393,Employee 393,Sales,Jira,Premium,2400,64,12,2026-05-21,2025-03-30,0,True,1,active,28800,False
u-00394,Employee 394,Design,Figma,Standard,1300,2,1,2026-03-26,2026-03-30,0,True,57,low,15600,True
u-00395,Employee 395,Engineering,HubSpot,Standard,4500,2,1,2026-04-26,2026-04-06,1,True,26,low,54000,True
u-00395,Employee 395,Engineering,Notion,Standard,900,97,29,2026-05-22,2024-08-10,0,True,0,active,10800,False
u-00396,Employee 396,Legal,Slack,Standard,700,67,27,2026-05-19,2024-10-21,0,True,3,active,8400,False
u-00397,Employee 397,Engineering,Notion,Standard,900,1,1,2026-04-26,2024-12-09,0,True,26,low,10800,True
u-00397,Employee 397,Engineering,GitHub,Standard,1800,33,24,2026-05-19,2024-08-06,0,True,3,active,21600,False
u-00397,Employee 397,Engineering,Slack,Standard,700,32,29,2026-05-22,2025-02-05,0,True,0,active,8400,False
u-00398,Employee 398,Engineering,Zoom,Standard,1200,41,14,2026-05-20,2024-03-30,0,True,2,active,14400,False
u-00398,Employee 398,Engineering,HubSpot,Premium,7200,60,18,2026-05-22,2023-12-12,0,True,0,active,86400,False
u-00399,Employee 399,Operations,Figma,Premium,2080,62,12,2026-05-20,2025-04-10,0,True,2,active,24960,False
u-00399,Employee 399,Operations,GitHub,Enterprise,4320,53,10,2026-05-21,2024-08-21,0,True,1,active,51840,False
u-00399,Employee 399,Operations,HubSpot,Premium,7200,35,15,2026-05-21,2025-04-25,0,True,1,active,86400,False
u-00400,Employee 400,HR,HubSpot,Standard,4500,57,19,2026-05-22,2025-08-19,0,True,0,active,54000,False
u-00400,Employee 400,HR,GitHub,Standard,1800,2,0,2026-04-30,2025-12-21,1,True,22,low,21600,True
u-00400,Employee 400,HR,Figma,Standard,1300,1,0,2026-05-09,2026-03-27,1,True,13,low,15600,True
u-00401,Employee 401,Design,Slack,Premium,1120,31,22,2026-05-20,2025-05-06,0,True,2,active,13440,False
u-00401,Employee 401,Design,Figma,Standard,1300,1,1,2026-04-21,2025-02-10,0,True,31,low,15600,True
u-00401,Employee 401,Design,Notion,Standard,900,21,24,2026-05-21,2024-11-18,0,True,1,active,10800,False
u-00402,Employee 402,Engineering,Jira,Standard,1500,113,22,2026-05-20,2026-03-30,0,True,2,active,18000,False
u-00402,Employee 402,Engineering,HubSpot,Standard,4500,1,0,2026-05-11,2025-03-20,1,True,11,low,54000,True
u-00402,Employee 402,Engineering,Figma,Premium,2080,76,19,2026-05-19,2025-10-05,0,True,3,active,24960,False
u-00402,Employee 402,Engineering,Slack,Standard,700,1,1,2026-04-11,2024-10-09,0,True,41,low,8400,True
u-00403,Employee 403,Design,Notion,Standard,900,50,16,2026-05-22,2024-10-28,0,True,0,active,10800,False
u-00403,Employee 403,Design,Figma,Standard,1300,34,17,2026-05-20,2025-01-13,0,True,2,active,15600,False
u-00403,Employee 403,Design,Jira,Premium,2400,104,19,2026-05-22,2025-05-17,0,True,0,active,28800,False
u-00403,Employee 403,Design,HubSpot,Premium,7200,36,24,2026-05-21,2024-01-26,0,True,1,active,86400,False
u-00404,Employee 404,Design,Slack,Premium,1120,64,24,2026-05-21,2024-07-18,0,True,1,active,13440,False
u-00404,Employee 404,Design,Zoom,Premium,1920,1,0,2026-04-25,2024-12-11,1,True,27,low,23040,True
u-00405,Employee 405,Design,Notion,Enterprise,2160,55,13,2026-05-19,2025-04-15,0,True,3,active,25920,False
u-00405,Employee 405,Design,HubSpot,Standard,4500,95,21,2026-05-19,2025-08-21,0,True,3,active,54000,False
u-00405,Employee 405,Design,Zoom,Standard,1200,22,18,2026-05-20,2026-01-16,0,True,2,active,14400,False
u-00406,Employee 406,Operations,Zoom,Standard,1200,98,20,2026-05-21,2024-10-15,0,True,1,active,14400,False
u-00407,Employee 407,Legal,Slack,Standard,700,71,21,2026-05-19,2025-10-09,0,True,3,active,8400,False
u-00407,Employee 407,Legal,Salesforce,Standard,12000,0,0,,2024-08-06,1,False,999,unused,144000,True
u-00408,Employee 408,Engineering,Slack,Standard,700,89,29,2026-05-19,2025-09-15,0,True,3,active,8400,False
u-00408,Employee 408,Engineering,Jira,Standard,1500,0,1,,2025-01-15,0,False,999,unused,18000,True
u-00408,Employee 408,Engineering,Salesforce,Standard,12000,1,0,2026-05-07,2024-02-11,1,True,15,low,144000,True
u-00409,Employee 409,Operations,Zoom,Premium,1920,96,11,2026-05-22,2024-04-26,0,True,0,active,23040,False
u-00410,Employee 410,Sales,Notion,Premium,1440,2,0,2026-04-24,2023-12-15,1,True,28,low,17280,True
u-00410,Employee 410,Sales,HubSpot,Premium,7200,79,16,2026-05-20,2024-12-25,0,True,2,active,86400,False
u-00410,Employee 410,Sales,Salesforce,Standard,12000,107,20,2026-05-22,2025-09-07,0,True,0,active,144000,False
u-00410,Employee 410,Sales,Jira,Standard,1500,7,4,2026-05-18,2024-01-26,1,True,4,active,18000,False
u-00411,Employee 411,Operations,Figma,Premium,2080,42,29,2026-05-20,2025-05-14,0,True,2,active,24960,False
u-00411,Employee 411,Operations,HubSpot,Premium,7200,0,0,,2023-12-10,1,False,999,unused,86400,True
u-00411,Employee 411,Operations,Notion,Standard,900,2,0,2026-04-23,2024-10-19,1,True,29,low,10800,True
u-00412,Employee 412,Sales,GitHub,Premium,2880,2,0,2026-04-24,2024-04-06,1,True,28,low,34560,True
u-00412,Employee 412,Sales,HubSpot,Enterprise,10800,81,16,2026-05-22,2024-08-22,0,True,0,active,129600,False
u-00412,Employee 412,Sales,Zoom,Premium,1920,81,15,2026-05-20,2026-01-29,0,True,2,active,23040,False
u-00412,Employee 412,Sales,Notion,Enterprise,2160,73,14,2026-05-21,2024-05-31,0,True,1,active,25920,False
u-00413,Employee 413,Engineering,Jira,Premium,2400,66,18,2026-05-19,2024-01-25,0,True,3,active,28800,False
u-00414,Employee 414,Marketing,HubSpot,Standard,4500,69,28,2026-05-22,2026-03-08,0,True,0,active,54000,False
u-00414,Employee 414,Marketing,Slack,Standard,700,24,27,2026-05-20,2025-03-13,0,True,2,active,8400,False
u-00414,Employee 414,Marketing,Salesforce,Enterprise,28800,39,17,2026-05-20,2025-06-01,0,True,2,active,345600,False
u-00415,Employee 415,Operations,Notion,Standard,900,75,28,2026-05-22,2023-12-29,0,True,0,active,10800,False
u-00415,Employee 415,Operations,Salesforce,Enterprise,28800,95,14,2026-05-22,2025-07-13,0,True,0,active,345600,False
u-00416,Employee 416,HR,Jira,Standard,1500,77,21,2026-05-21,2026-04-02,0,True,1,active,18000,False
u-00416,Employee 416,HR,Figma,Premium,2080,2,1,2026-05-07,2024-12-03,1,True,15,low,24960,True
u-00417,Employee 417,Design,Salesforce,Premium,19200,70,27,2026-05-20,2024-03-11,0,True,2,active,230400,False
u-00418,Employee 418,HR,Salesforce,Standard,12000,32,19,2026-05-21,2024-11-12,0,True,1,active,144000,False
u-00418,Employee 418,HR,Slack,Premium,1120,2,1,2026-04-16,2024-06-19,0,True,36,low,13440,True
u-00419,Employee 419,HR,GitHub,Enterprise,4320,2,0,2026-05-02,2026-04-08,1,True,20,low,51840,True
u-00419,Employee 419,HR,Zoom,Standard,1200,27,11,2026-05-22,2024-10-03,0,True,0,active,14400,False
u-00419,Employee 419,HR,Figma,Standard,1300,100,25,2026-05-21,2025-04-13,0,True,1,active,15600,False
u-00419,Employee 419,HR,Salesforce,Premium,19200,46,25,2026-05-21,2025-05-14,0,True,1,active,230400,False
u-00420,Employee 420,Marketing,Zoom,Enterprise,2880,119,21,2026-05-20,2025-02-18,0,True,2,active,34560,False
u-00421,Employee 421,Design,Slack,Standard,700,80,16,2026-05-22,2025-06-30,0,True,0,active,8400,False
u-00421,Employee 421,Design,HubSpot,Premium,7200,2,1,2026-05-05,2025-02-02,1,True,17,low,86400,True
u-00421,Employee 421,Design,Notion,Premium,1440,79,20,2026-05-20,2025-03-16,0,True,2,active,17280,False
u-00422,Employee 422,Sales,Slack,Enterprise,1680,1,0,2026-04-08,2024-11-03,0,True,44,low,20160,True
u-00422,Employee 422,Sales,Notion,Standard,900,118,28,2026-05-22,2024-12-22,0,True,0,active,10800,False
u-00423,Employee 423,Finance,Figma,Premium,2080,78,12,2026-05-20,2025-04-18,0,True,2,active,24960,False
u-00423,Employee 423,Finance,Jira,Standard,1500,78,22,2026-05-19,2025-12-10,0,True,3,active,18000,False
u-00423,Employee 423,Finance,HubSpot,Premium,7200,2,0,2026-04-24,2025-01-15,1,True,28,low,86400,True
u-00424,Employee 424,Operations,Zoom,Standard,1200,27,13,2026-05-21,2024-08-25,0,True,1,active,14400,False
u-00424,Employee 424,Operations,HubSpot,Standard,4500,1,1,2026-05-01,2025-05-28,1,True,21,low,54000,True
u-00424,Employee 424,Operations,Figma,Standard,1300,2,0,2026-05-06,2025-02-08,1,True,16,low,15600,True
u-00424,Employee 424,Operations,Notion,Standard,900,74,14,2026-05-19,2025-08-07,0,True,3,active,10800,False
u-00425,Employee 425,Engineering,Salesforce,Premium,19200,99,19,2026-05-20,2025-05-20,0,True,2,active,230400,False
u-00425,Employee 425,Engineering,Slack,Standard,700,111,16,2026-05-19,2024-03-13,0,True,3,active,8400,False
u-00425,Employee 425,Engineering,Figma,Premium,2080,89,20,2026-05-19,2024-06-16,0,True,3,active,24960,False
u-00426,Employee 426,Sales,Slack,Premium,1120,97,22,2026-05-19,2024-02-17,0,True,3,active,13440,False
u-00426,Employee 426,Sales,Zoom,Standard,1200,20,22,2026-05-22,2026-02-07,0,True,0,active,14400,False
u-00426,Employee 426,Sales,Jira,Enterprise,3600,0,0,,2025-03-06,1,False,999,unused,43200,True
u-00427,Employee 427,Design,HubSpot,Standard,4500,100,24,2026-05-22,2024-01-11,0,True,0,active,54000,False
u-00427,Employee 427,Design,GitHub,Standard,1800,6,4,2026-05-14,2023-12-21,1,True,8,active,21600,False
u-00428,Employee 428,Legal,Figma,Premium,2080,116,12,2026-05-20,2025-11-08,0,True,2,active,24960,False
u-00429,Employee 429,HR,Jira,Premium,2400,23,17,2026-05-22,2024-05-03,0,True,0,active,28800,False
u-00429,Employee 429,HR,Figma,Standard,1300,0,0,,2026-01-18,1,False,999,unused,15600,True
u-00430,Employee 430,Engineering,Notion,Premium,1440,27,25,2026-05-20,2024-04-26,0,True,2,active,17280,False
u-00431,Employee 431,Design,Slack,Standard,700,47,13,2026-05-21,2024-06-10,0,True,1,active,8400,False
u-00431,Employee 431,Design,Zoom,Premium,1920,87,15,2026-05-19,2024-01-20,0,True,3,active,23040,False
u-00431,Employee 431,Design,Notion,Standard,900,41,12,2026-05-22,2024-11-22,0,True,0,active,10800,False
u-00432,Employee 432,Legal,GitHub,Standard,1800,1,0,2026-05-04,2025-03-13,1,True,18,low,21600,True
u-00433,Employee 433,Sales,Jira,Standard,1500,2,1,2026-05-10,2025-08-30,1,True,12,low,18000,True
u-00434,Employee 434,Design,Salesforce,Standard,12000,4,4,2026-05-10,2025-07-06,1,True,12,active,144000,False
u-00434,Employee 434,Design,HubSpot,Standard,4500,15,15,2026-05-21,2026-01-12,0,True,1,active,54000,False
u-00435,Employee 435,Finance,GitHub,Standard,1800,80,24,2026-05-21,2023-12-20,0,True,1,active,21600,False
u-00436,Employee 436,Finance,Zoom,Enterprise,2880,103,12,2026-05-22,2024-10-01,0,True,0,active,34560,False
u-00436,Employee 436,Finance,Figma,Standard,1300,1,1,2026-05-01,2026-02-12,1,True,21,low,15600,True
u-00436,Employee 436,Finance,HubSpot,Standard,4500,1,1,2026-05-01,2026-01-14,1,True,21,low,54000,True
u-00437,Employee 437,HR,Notion,Standard,900,1,0,2026-05-02,2025-05-02,1,True,20,low,10800,True
u-00437,Employee 437,HR,Salesforce,Enterprise,28800,116,28,2026-05-20,2023-12-17,0,True,2,active,345600,False
u-00438,Employee 438,Sales,HubSpot,Standard,4500,47,17,2026-05-19,2024-05-05,0,True,3,active,54000,False
u-00439,Employee 439,Design,Zoom,Premium,1920,3,0,2026-04-24,2024-08-25,0,True,28,low,23040,True
u-00439,Employee 439,Design,Slack,Standard,700,89,22,2026-05-21,2024-04-06,0,True,1,active,8400,False
u-00440,Employee 440,Design,Jira,Premium,2400,52,11,2026-05-19,2024-11-05,0,True,3,active,28800,False
u-00441,Employee 441,Operations,Slack,Premium,1120,59,13,2026-05-22,2026-02-27,0,True,0,active,13440,False
u-00441,Employee 441,Operations,Jira,Standard,1500,67,16,2026-05-22,2025-01-09,0,True,0,active,18000,False
u-00441,Employee 441,Operations,Notion,Standard,900,0,1,,2023-12-07,0,False,999,unused,10800,True
u-00442,Employee 442,Sales,Figma,Premium,2080,0,0,,2024-10-25,1,False,999,unused,24960,True
u-00443,Employee 443,Sales,HubSpot,Standard,4500,52,25,2026-05-22,2024-12-01,0,True,0,active,54000,False
u-00443,Employee 443,Sales,Salesforce,Premium,19200,73,28,2026-05-20,2024-04-17,0,True,2,active,230400,False
u-00443,Employee 443,Sales,Zoom,Standard,1200,73,20,2026-05-19,2026-04-04,0,True,3,active,14400,False
u-00444,Employee 444,Design,Figma,Standard,1300,19,15,2026-05-19,2024-10-12,0,True,3,active,15600,False
u-00444,Employee 444,Design,Notion,Premium,1440,0,0,,2025-09-30,1,False,999,unused,17280,True
u-00444,Employee 444,Design,HubSpot,Enterprise,10800,45,21,2026-05-22,2024-06-23,0,True,0,active,129600,False
u-00445,Employee 445,Design,GitHub,Premium,2880,93,29,2026-05-22,2026-03-21,0,True,0,active,34560,False
u-00445,Employee 445,Design,Salesforce,Standard,12000,2,0,2026-04-25,2024-10-14,1,True,27,low,144000,True
u-00445,Employee 445,Design,Jira,Standard,1500,1,0,2026-05-08,2024-04-23,1,True,14,low,18000,True
u-00446,Employee 446,Sales,Notion,Standard,900,17,17,2026-05-21,2024-12-01,0,True,1,active,10800,False
u-00446,Employee 446,Sales,Slack,Enterprise,1680,0,0,,2024-10-26,0,False,999,unused,20160,True
u-00447,Employee 447,Legal,Notion,Premium,1440,92,10,2026-05-20,2024-11-20,0,True,2,active,17280,False
u-00447,Employee 447,Legal,Salesforce,Standard,12000,36,13,2026-05-19,2024-10-28,0,True,3,active,144000,False
u-00448,Employee 448,Design,Slack,Premium,1120,95,16,2026-05-21,2025-12-07,0,True,1,active,13440,False
u-00449,Employee 449,Finance,Figma,Enterprise,3120,7,2,2026-05-16,2026-01-08,1,True,6,low,37440,True
u-00449,Employee 449,Finance,GitHub,Premium,2880,87,15,2026-05-22,2025-07-02,0,True,0,active,34560,False
u-00450,Employee 450,Design,Slack,Standard,700,96,26,2026-05-21,2024-07-09,0,True,1,active,8400,False
u-00450,Employee 450,Design,Jira,Standard,1500,1,0,2026-04-24,2025-12-31,1,True,28,low,18000,True
u-00451,Employee 451,HR,Notion,Premium,1440,52,19,2026-05-20,2025-11-24,0,True,2,active,17280,False
u-00451,Employee 451,HR,Slack,Enterprise,1680,16,17,2026-05-21,2026-01-05,0,True,1,active,20160,False
u-00451,Employee 451,HR,Zoom,Enterprise,2880,2,1,2026-05-09,2024-10-17,1,True,13,low,34560,True
u-00452,Employee 452,Marketing,Slack,Premium,1120,103,14,2026-05-19,2024-06-21,0,True,3,active,13440,False
u-00452,Employee 452,Marketing,GitHub,Premium,2880,23,19,2026-05-19,2025-10-09,0,True,3,active,34560,False
u-00453,Employee 453,Engineering,Jira,Premium,2400,16,25,2026-05-19,2025-06-15,0,True,3,active,28800,False
u-00453,Employee 453,Engineering,Figma,Enterprise,3120,36,10,2026-05-19,2025-11-19,0,True,3,active,37440,False
u-00453,Employee 453,Engineering,Zoom,Enterprise,2880,82,10,2026-05-21,2025-12-10,0,True,1,active,34560,False
u-00453,Employee 453,Engineering,Notion,Premium,1440,62,13,2026-05-19,2025-11-20,0,True,3,active,17280,False
u-00454,Employee 454,Marketing,Jira,Premium,2400,16,17,2026-05-20,2024-10-24,0,True,2,active,28800,False
u-00454,Employee 454,Marketing,Salesforce,Standard,12000,35,22,2026-05-19,2024-04-15,0,True,3,active,144000,False
u-00454,Employee 454,Marketing,Slack,Standard,700,75,22,2026-05-20,2025-08-11,0,True,2,active,8400,False
